status,aircraft.iataCode,aircraft.icao24,aircraft.icaoCode,aircraft.regNumber,airline.iataCode,airline.icaoCode,arrival.iataCode,arrival.icaoCode,departure.iataCode,departure.icaoCode,flight.iataNumber,flight.icaoNumber,flight.number,geography.altitude,geography.direction,geography.latitude,geography.longitude,speed.horizontal,speed.isGround,speed.vspeed,system.squawk,system.updated
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,RSCU510,XXF,1371.6,339.0,-15.859,145.285,285.208,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,DOC,XXF,312.42,228.0,57.4261,9.9928,227.796,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,SWA8510,XXF,342.9,43.0,41.7683,-87.773,231.5,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N652AE,XXF,944.88,235.0,32.5236,-97.6887,261.132,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N71NX,XXF,1554.48,190.0,35.2958,-101.661,187.052,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,HLF8862,XXF,9144.0,312.0,15.9169,117.823,890.812,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N458DL,XXF,2164.08,253.0,35.5249,-108.731,196.312,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,R1675,XXF,60.96,58.0,-26.8014,153.108,27.78,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N882GT,XXF,2286.0,44.0,34.2329,-110.039,257.428,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N356LL,XXF,769.62,170.0,45.2602,-95.1691,287.06,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,SKY,XXF,1813.56,223.0,32.4234,35.9381,240.76,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,R9954,XXF,198.12,227.0,-26.8775,154.442,0.0,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,UOY,XXF,388.62,359.0,-11.4643,130.68,262.984,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,ANG93,XXF,129.54,148.0,-9.4264,147.211,227.796,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,DBJ,XXF,60.96,353.0,-20.7111,116.765,16.668,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N407BU,XXF,2179.32,62.0,34.1765,-110.081,246.316,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,TGW874,XXF,4709.16,72.0,25.2882,121.751,605.604,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,B099K,XXF,2766.06,215.0,29.0404,116.374,500.04,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,LAO701,XXF,2712.72,28.0,20.7755,104.159,394.476,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,IOA105,XXF,525.78,189.0,26.344,89.5136,222.24,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,WIS700,XXF,304.8,270.0,41.9067,-88.2535,24.076,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,VTGVR,XXF,693.42,332.0,26.9557,84.3547,261.132,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,DA7016,XXF,571.5,16.0,23.4649,119.591,138.9,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,JSY3E,XXF,91.44,90.0,45.7311,16.0575,0.0,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,DMYSA,XXF,1379.22,343.0,48.4084,9.4055,185.2,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N544RT,XXF,274.32,22.0,29.5942,-97.9914,88.896,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,CPA986,XXF,2194.56,22.0,29.9181,104.566,503.744,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,PGL,XXF,243.84,139.0,-31.6114,116.667,107.416,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N1220A,XXF,289.56,240.0,38.0374,-122.486,166.68,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,RXD,XXF,289.56,296.0,-20.3006,148.782,185.2,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,TCCBU,XXF,853.44,74.0,39.9392,32.6908,188.904,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,S7DES,XXF,2286.0,13.0,-5.0453,55.4881,494.484,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,SPTR641,XXF,312.42,241.0,-33.3787,115.682,212.98,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,FTU402,XXF,2926.08,260.0,31.6873,105.2,344.472,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N1876V,XXF,259.08,181.0,38.5899,-121.253,225.944,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,TBN6258,XXF,9456.42,82.0,35.9698,57.9258,953.78,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,OEZCN,XXF,2659.38,274.0,48.5453,15.0988,12.964,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,NOGS56,XXF,922.02,122.0,34.7096,-99.2314,301.876,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,QSM1224,XXF,22.86,94.0,26.5303,53.9537,242.612,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,5YGCC,XXF,2491.74,327.0,-1.203,36.6824,292.616,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N911NM,XXF,1577.34,315.0,35.0392,-106.619,1.852,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N208AM,XXF,441.96,23.0,38.4066,-96.1948,59.264,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N229SF,XXF,495.3,1.0,36.7725,-98.6684,83.34,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,R8473,XXF,464.82,334.0,-41.7075,147.218,150.012,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,QSM2145,XXF,8572.5,76.0,43.563,75.0909,781.544,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,VTNXA,XXF,419.1,7.0,20.9459,75.6645,146.308,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N531BM,XXF,579.12,97.0,34.0673,-117.843,203.72,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,PKTVB,XXF,967.74,149.0,4.0468,105.845,279.652,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,CHC13D,XXF,228.6,260.0,22.556,113.945,133.344,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N151AE,XXF,441.96,244.0,33.4841,-112.076,53.708,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N64TJ,XXF,1554.48,303.0,34.8422,-102.215,250.02,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,MWG,XXF,236.22,265.0,-34.6823,137.555,316.692,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,QAZ426,XXF,4472.94,330.0,52.9519,70.3503,557.452,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N918EC,XXF,144.78,249.0,35.7178,-77.9417,40.744,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N1570N,XXF,358.14,180.0,33.7446,-96.672,218.536,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,DB,XXF,2423.16,117.0,32.4216,36.0577,148.16,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,5YSLO,XXF,1645.92,70.0,-1.3278,36.7982,201.868,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,5YCAJ,XXF,2293.62,301.0,-1.3788,35.2201,320.396,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,VTGVT,XXF,114.3,30.0,20.448,71.9372,187.052,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,VTRRH,XXF,1767.84,347.0,33.0275,74.9364,177.792,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,SAG27B,XXF,129.54,332.0,22.2426,113.614,170.384,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,TCTKD,XXF,838.2,164.0,39.9463,32.7021,942.668,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,5YPRL,XXF,1074.42,38.0,-2.6696,37.282,22.224,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,CSS364,XXF,739.14,153.0,22.7669,113.741,277.8,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,AAR371,XXF,762.0,153.0,22.585,113.84,322.248,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,PKDPI,XXF,1821.18,185.0,-6.6689,107.414,288.912,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,STA1602,XXF,1280.16,21.0,27.6965,85.3591,74.08,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,KAOS21,XXF,480.06,183.0,-27.6003,152.686,335.212,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,AZO6024,XXF,10332.7,205.0,53.6725,59.3798,833.4,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,MMA425,XXF,2049.78,144.0,17.2335,96.0588,490.78,0.0,0.0,3436,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,USA451,XXF,3970.02,128.0,40.5895,70.0285,340.768,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,HVN9752,XXF,5532.12,43.0,11.8159,108.624,733.392,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,4XOGM,XXF,624.84,171.0,31.7705,35.0323,314.84,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,9SGDP,XXF,2880.36,353.0,-10.8652,27.5932,346.324,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,4XHCA,XXF,518.16,203.0,31.749,35.0292,92.6,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,FHXPA,XXF,312.42,64.0,46.8945,-2.1462,251.872,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,DE,XXF,1501.14,86.0,32.5064,35.9038,277.8,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N509DV,XXF,777.24,317.0,47.6859,-117.299,116.676,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,FVS102,XXF,1615.44,126.0,24.6134,54.1925,468.556,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,BB,XXF,1699.26,146.0,32.5185,35.9509,92.6,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,BD681,XXF,678.18,342.0,-33.4844,115.736,322.248,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,VTRDS,XXF,548.64,78.0,30.1875,78.1654,259.28,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,JA303G,XXF,3878.58,35.0,36.0526,137.83,535.228,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N1026V,XXF,213.36,90.0,61.1698,-150.032,251.872,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,4XBOA,XXF,236.22,330.0,31.9355,34.8727,181.496,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,TCCES,XXF,990.6,113.0,39.9371,32.6699,159.272,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,5HTFE,XXF,2590.8,187.0,-2.0744,34.8436,303.728,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,MRJ4855,XXF,8534.4,246.0,36.1414,65.4091,770.432,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N4599X,XXF,457.2,4.0,15.049,145.64,179.644,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,N462DL,XXF,594.36,16.0,44.9224,-85.2276,157.42,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,ZUX,XXF,53.34,335.0,-16.888,145.753,55.56,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,HBAL787,XXF,17952.7,85.0,30.1303,-74.2315,51.856,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,VTAMR,XXF,647.7,236.0,21.2989,74.9878,161.124,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,MMT,XXF,563.88,235.0,-14.5236,132.459,190.756,0.0,0.0,,1762583539
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,BM,XXF,2057.4,261.0,32.4865,35.9421,246.316,0.0,0.0,,1762583539
en-route,A320,682308,A320,JU-1410,QH,BAV,SGN,VVTS,HAN,VVNB,QH251,BAV251,251,9753.6,159.0,19.3304,106.685,814.88,0.0,0.0,,1762584570
en-route,A321,8881E0,A321,VN-A227,QH,BAV,HAN,VVNB,SGN,VVTS,QH262,BAV262,262,6530.34,32.0,11.6484,107.197,781.544,0.0,0.0,,1762584569
